,index,License Issue Date,License Number,Animal's Name,Species,Secondary Breed,ZIP Code,Obedient,Calm,Trainable,Sociable,Bold
288,American Cocker Spaniel,October 23 2018,S141433,Annabell,Dog,Miniature Poodle,98119,,1.0,0.5,1.0,
289,American Cocker Spaniel,September 28 2018,722620,Latte,Dog,Maltese,98125,,1.0,0.5,1.0,
290,American Cocker Spaniel,December 26 2018,898754,Piper,Dog,,98136,,1.0,0.5,1.0,
291,American Cocker Spaniel,October 26 2018,730572,Kashi,Dog,Miniature Poodle,98122,,1.0,0.5,1.0,
292,American Cocker Spaniel,November 20 2018,S136996,Scout,Dog,,98199,,1.0,0.5,1.0,
293,American Cocker Spaniel,December 14 2018,S125039,Abbott Tiberius Bouvier,Dog,Cavalier King Charles Spaniel,98122,,1.0,0.5,1.0,
294,American Cocker Spaniel,November 25 2018,831953,Lily,Dog,Miniature Poodle,98126,,1.0,0.5,1.0,
295,American Cocker Spaniel,October 22 2018,8002130,Tico,Dog,Miniature Poodle,98103,,1.0,0.5,1.0,
296,American Cocker Spaniel,December 03 2018,903789,Josie,Dog,,98116,,1.0,0.5,1.0,
297,American Cocker Spaniel,November 21 2018,S141435,Marvin,Dog,Standard Poodle,98107,,1.0,0.5,1.0,0.5
298,American Cocker Spaniel,December 10 2018,8003718,Griffin,Dog,Standard Poodle,98126,,1.0,0.5,1.0,0.5
299,American Cocker Spaniel,December 13 2018,8003798,Brodie,Dog,,98199,,1.0,0.5,1.0,0.5
300,American Cocker Spaniel,November 14 2018,900192,Mindy Louise,Dog,,98117,,1.0,0.5,1.0,0.5
301,American Cocker Spaniel,November 10 2018,S123868,Cotton,Dog,Cardigan Welsh Corgi,98108,,1.0,0.5,1.0,0.5
302,American Cocker Spaniel,May 30 2018,S103639,Bernie,Dog,Miniature Poodle,,,1.0,0.5,1.0,0.5
303,American Cocker Spaniel,March 12 2018,S127607,Bodey,Dog,,98116,,1.0,0.5,1.0,0.5
304,American Cocker Spaniel,June 22 2018,438254,Apollo,Dog,,98108,,1.0,0.5,1.0,0.5
305,American Cocker Spaniel,March 27 2018,137293,Taffy,Dog,,98116,,1.0,0.5,1.0,0.5
306,American Cocker Spaniel,July 12 2018,355308,Daisy,Dog,,98103,,1.0,0.5,1.0,0.5
307,American Cocker Spaniel,June 25 2018,442610,Chewbacca,Dog,Miniature Poodle,98125,,1.0,0.5,1.0,0.5
308,American Cocker Spaniel,October 08 2018,834709,Tanner,Dog,,98103,,1.0,0.5,1.0,0.5
309,American Cocker Spaniel,January 31 2018,20110,Daisey,Dog,,,,1.0,0.5,1.0,0.5
310,American Cocker Spaniel,June 18 2018,S144714,Meiko,Dog,Miniature Poodle,98121,,1.0,0.5,1.0,0.5
311,American Cocker Spaniel,January 26 2018,S140029,Baxter,Dog,Miniature Long Haired Dachshund,98106,,1.0,0.5,1.0,0.5
312,American Cocker Spaniel,October 14 2018,827642,Tucker,Dog,,98103,,1.0,0.5,1.0,0.5
313,American Cocker Spaniel,May 17 2018,S141965,Archie,Dog,,98177,,1.0,0.5,1.0,0.5
314,American Cocker Spaniel,May 20 2018,S129774,Nanette,Dog,Standard Poodle,98117,,1.0,0.5,1.0,0.5
315,American Cocker Spaniel,March 24 2018,132365,Maggie,Dog,Miniature Poodle,98119,,1.0,0.5,1.0,0.5
316,American Cocker Spaniel,October 07 2018,8001609,Zoe,Dog,Bichon Frise,98109,,1.0,0.5,1.0,0.5
317,American Cocker Spaniel,August 01 2018,S147344,Charlotte,Dog,Labrador Retriever,98109,,1.0,0.5,1.0,0.5
318,American Cocker Spaniel,July 21 2018,439773,Sasha,Dog,,98133,,1.0,0.5,1.0,0.5
319,American Cocker Spaniel,February 08 2018,80567,Zoey,Dog,Miniature Poodle,98108,,1.0,0.5,1.0,
320,American Cocker Spaniel,May 02 2018,132530,Willow,Dog,Miniature Poodle,98118,,1.0,0.5,1.0,
321,American Cocker Spaniel,March 30 2018,125547,Chula,Dog,Miniature Poodle,98115,,1.0,0.5,1.0,
322,American Cocker Spaniel,August 07 2018,586382,Remy,Dog,Miniature Poodle,98103,,1.0,0.5,1.0,
323,American Cocker Spaniel,May 23 2018,S144104,Arnie,Dog,,98125,,1.0,0.5,1.0,
324,American Cocker Spaniel,January 16 2018,30192,Zoey,Dog,,98118,,1.0,0.5,1.0,
325,American Cocker Spaniel,March 20 2018,S129012,Kimber,Dog,,98133,,1.0,0.5,1.0,
326,American Cocker Spaniel,January 16 2018,S106158,Cosmo,Dog,Miniature Poodle,98112,,1.0,0.5,1.0,
327,American Cocker Spaniel,February 28 2018,352594,Duke Charles,Dog,Miniature Poodle,98103,,1.0,0.5,1.0,
328,American Cocker Spaniel,March 20 2018,S128547,Jewell,Dog,,98199,,1.0,0.5,1.0,
329,American Cocker Spaniel,October 07 2018,S136922,Maynard,Dog,Beagle,98177,,1.0,0.5,1.0,
330,American Cocker Spaniel,July 24 2018,S119422,Asali,Dog,Dachshund,98115,,1.0,0.5,1.0,
331,American Cocker Spaniel,July 13 2018,S111392,Poggi,Dog,Miniature Poodle,98115,,1.0,0.5,1.0,
332,American Cocker Spaniel,September 06 2018,8000686,Cash,Dog,Miniature Poodle,98117,,1.0,0.5,1.0,
333,American Cocker Spaniel,August 10 2018,445295,MAX,Dog,Dachshund,98136,,1.0,0.5,1.0,
334,American Cocker Spaniel,September 21 2018,950762,Charlie,Dog,Miniature Poodle,98104,,1.0,0.5,1.0,
335,American Cocker Spaniel,September 19 2018,S136258,Buddy,Dog,,98107,,1.0,0.5,1.0,
336,American Cocker Spaniel,March 21 2018,S141721,Chester,Dog,,98119,,1.0,0.5,1.0,
337,American Cocker Spaniel,October 14 2018,829319,Angel,Dog,,98108,,1.0,0.5,1.0,
338,American Cocker Spaniel,April 10 2018,213952,Riley,Dog,,98105,,1.0,0.5,1.0,
339,American Cocker Spaniel,August 07 2018,S146276,Toby,Dog,,98119,,1.0,0.5,1.0,
340,American Cocker Spaniel,May 27 2018,S113475,Mitzi,Dog,,98125,,1.0,0.5,1.0,
341,American Cocker Spaniel,April 17 2018,212052,Milo,Dog,Miniature Poodle,98102,,1.0,0.5,1.0,
342,American Cocker Spaniel,September 18 2018,8001061,Daisy,Dog,,98144,,1.0,0.5,1.0,
343,American Cocker Spaniel,May 25 2018,S144177,Bowie,Dog,Miniature Poodle,98103,,1.0,0.5,1.0,
344,American Cocker Spaniel,February 20 2018,S110558,Lila Kuh,Dog,Miniature Poodle,98144,,1.0,0.5,1.0,
345,American Cocker Spaniel,May 01 2018,S121713,Cash,Dog,Miniature Poodle,98117,,1.0,0.5,1.0,
346,American Cocker Spaniel,July 24 2018,S119950,Banana,Dog,,98121,,1.0,0.5,1.0,
347,American Cocker Spaniel,May 15 2018,275873,Cosmo,Dog,Miniature Poodle,98112,,1.0,0.5,1.0,
348,American Cocker Spaniel,July 05 2018,131451,Sophie,Dog,Miniature Poodle,98199,,1.0,0.5,1.0,
349,American Cocker Spaniel,May 02 2018,211832,Happy,Dog,Miniature Poodle,98199,,1.0,0.5,1.0,
350,American Cocker Spaniel,April 12 2018,86313,Atty,Dog,,98119,,1.0,0.5,1.0,
351,American Cocker Spaniel,January 12 2018,S139365,Barney,Dog,Miniature Poodle,98122,,1.0,0.5,1.0,
352,American Cocker Spaniel,June 16 2018,270285,Sadie,Dog,,98115,,1.0,0.5,1.0,
353,American Cocker Spaniel,July 05 2018,443246,Dante,Dog,Miniature Poodle,98107,,1.0,0.5,1.0,
354,American Cocker Spaniel,July 24 2018,572325,Opal,Dog,Miniature Poodle,98112,,1.0,0.5,1.0,
355,American Cocker Spaniel,June 26 2018,S117601,Milo,Dog,Miniature Poodle,98112,,1.0,0.5,1.0,
356,American Cocker Spaniel,March 23 2018,217815,Maggie,Dog,,98117,,1.0,0.5,1.0,
357,American Cocker Spaniel,April 14 2018,212454,Eleanor,Dog,,98106,,1.0,0.5,1.0,
358,American Cocker Spaniel,January 26 2018,26662,Sadie,Dog,,98115,,1.0,0.5,1.0,
359,American Cocker Spaniel,July 21 2018,439774,Malia,Dog,,98133,,1.0,0.5,1.0,
360,American Cocker Spaniel,March 20 2018,S113559,Molly,Dog,Miniature Schnauzer,98121,,1.0,0.5,1.0,
361,American Cocker Spaniel,February 13 2018,S140522,Stella,Dog,,98102,,1.0,0.5,1.0,
362,American Cocker Spaniel,May 08 2018,S143557,Juneau,Dog,,98199,,1.0,0.5,1.0,
363,American Cocker Spaniel,July 03 2018,S145517,Adeline,Dog,Toy Poodle,98115,,1.0,0.5,1.0,
364,American Cocker Spaniel,May 20 2018,282303,Emi,Dog,Miniature Poodle,98133,,1.0,0.5,1.0,
365,American Cocker Spaniel,June 15 2018,356498,Biddy,Dog,Miniature Poodle,98126,,1.0,0.5,1.0,
366,American Cocker Spaniel,March 29 2018,141221,Dave,Dog,,98115,,1.0,0.5,1.0,
367,American Cocker Spaniel,January 17 2018,S127354,Umi,Dog,Miniature Poodle,98115,,1.0,0.5,1.0,
368,American Cocker Spaniel,March 20 2018,138274,Betty,Dog,,98178,,1.0,0.5,1.0,
369,American Cocker Spaniel,February 06 2018,S140307,Pike Vargas,Dog,,98125,,1.0,0.5,1.0,
370,American Cocker Spaniel,April 11 2018,130814,Bo,Dog,,98144,,1.0,0.5,1.0,
371,American Cocker Spaniel,February 14 2018,78759,Penny,Dog,Miniature Poodle,98116,,1.0,0.5,1.0,
372,American Cocker Spaniel,February 28 2018,S141155,Ewan,Dog,Golden Retriever,98103,,1.0,0.5,1.0,
373,American Cocker Spaniel,January 25 2018,S111283,Ruby,Dog,,98136,,1.0,0.5,1.0,
374,American Cocker Spaniel,October 07 2018,832282,Max,Dog,Miniature Poodle,98117,,1.0,0.5,1.0,
375,American Cocker Spaniel,July 13 2018,S131620,Taylor,Dog,,98199,,1.0,0.5,1.0,
376,American Cocker Spaniel,February 01 2018,S111340,Willie,Dog,,98119,,1.0,0.5,1.0,
377,American Cocker Spaniel,July 24 2018,440080,Zoe,Dog,Miniature Poodle,98103,,1.0,0.5,1.0,
378,American Cocker Spaniel,August 19 2018,8000202,Bella-Bear,Dog,Miniature Poodle,98102,,1.0,0.5,1.0,
379,American Cocker Spaniel,October 17 2018,729625,Maxine,Dog,Miniature Poodle,98103,,1.0,0.5,1.0,
380,American Cocker Spaniel,February 11 2018,24494,Shaggy,Dog,Miniature Poodle,98144,,1.0,0.5,1.0,
381,American Cocker Spaniel,July 06 2018,721891,Stella,Dog,Miniature Poodle,98126,,1.0,0.5,1.0,
382,American Cocker Spaniel,July 12 2018,S145230,Olive,Dog,,98117,,1.0,0.5,1.0,
383,American Cocker Spaniel,March 10 2018,S128110,Bugs,Dog,,98125,,1.0,0.5,1.0,
384,American Cocker Spaniel,April 28 2018,20198,Archie,Dog,,98103,,1.0,0.5,1.0,
385,American Cocker Spaniel,October 10 2018,S149120,Bentley,Dog,Standard Poodle,98115,,1.0,0.5,1.0,
386,American Cocker Spaniel,April 22 2018,209339,Dakota,Dog,,98109,,1.0,0.5,1.0,
387,American Cocker Spaniel,May 01 2018,215678,Ghingher,Dog,,98125,,1.0,0.5,1.0,
388,American Cocker Spaniel,June 22 2018,S144383,Lucy,Dog,Miniature Poodle,98115,,1.0,0.5,1.0,
389,American Cocker Spaniel,July 24 2018,S147311,Beanie,Dog,,98115,,1.0,0.5,1.0,
390,American Cocker Spaniel,April 28 2018,215406,Ralphee,Dog,,98117,,1.0,0.5,1.0,
391,American Cocker Spaniel,July 27 2018,441595,Cody,Dog,,98199,,1.0,0.5,1.0,
392,American Cocker Spaniel,August 08 2018,S147744,Nessie,Dog,Miniature Poodle,98199,,1.0,0.5,1.0,
393,American Cocker Spaniel,May 14 2018,212874,Freckles,Dog,,98136,,1.0,0.5,1.0,
394,American Cocker Spaniel,May 25 2018,279886,Rosey,Dog,Miniature Poodle,98103,,1.0,0.5,1.0,
395,American Cocker Spaniel,July 02 2018,356353,Kona,Dog,Shih Tzu,98106,,1.0,0.5,1.0,
396,American Cocker Spaniel,March 19 2018,24581,Cailey,Dog,Miniature Poodle,98136,,1.0,0.5,1.0,
397,American Cocker Spaniel,June 14 2018,S133082,Piper,Dog,Miniature Poodle,98146,,1.0,0.5,1.0,
398,American Cocker Spaniel,September 16 2018,S135279,Sybil,Dog,,98117,,1.0,0.5,1.0,
399,American Cocker Spaniel,March 14 2018,80141,Snickers,Dog,Miniature Poodle,98112,,1.0,0.5,1.0,
400,American Cocker Spaniel,April 18 2018,S114299,Wolfie,Dog,Miniature Poodle,98112,,1.0,0.5,1.0,
401,American Cocker Spaniel,April 24 2018,211667,Charlie,Dog,Miniature Poodle,98105,,1.0,0.5,1.0,
402,American Cocker Spaniel,June 12 2018,357979,Annie,Dog,,98125,,1.0,0.5,1.0,
403,American Cocker Spaniel,August 30 2018,729788,Atticus,Dog,,98119,,1.0,0.5,1.0,
404,American Cocker Spaniel,August 01 2018,S119535,Lily,Dog,,98125,,1.0,0.5,1.0,
405,American Cocker Spaniel,May 25 2018,S141973,Melody,Dog,Standard Poodle,98119,,1.0,0.5,1.0,
406,American Cocker Spaniel,August 07 2018,S147792,Blackberry,Dog,Miniature Poodle,98126,,1.0,0.5,1.0,
407,American Cocker Spaniel,March 27 2018,137153,Joey,Dog,Miniature Poodle,98105,,1.0,0.5,1.0,
408,American Cocker Spaniel,January 18 2018,216107,Miss Ellie,Dog,,,,1.0,0.5,1.0,
409,American Cocker Spaniel,August 03 2018,S133733,Charley,Dog,Standard Poodle,98121,,1.0,0.5,1.0,
410,American Cocker Spaniel,February 06 2018,S140332,Louie,Dog,,98125,,1.0,0.5,1.0,
411,American Cocker Spaniel,July 03 2018,439708,Lucy,Dog,Cardigan Welsh Corgi,98122,,1.0,0.5,1.0,
412,American Cocker Spaniel,August 15 2018,443499,Marley,Dog,,98117,,1.0,0.5,1.0,
413,American Cocker Spaniel,February 20 2018,26819,Gino,Dog,Miniature Poodle,98133,,1.0,0.5,1.0,
414,American Cocker Spaniel,June 26 2018,S101173,Chulo,Dog,Miniature Poodle,98112,,1.0,0.5,1.0,
415,American Cocker Spaniel,April 13 2018,211298,Bennie,Dog,Miniature Poodle,98115,,1.0,0.5,1.0,
416,American Cocker Spaniel,June 12 2018,357536,Starla,Dog,Miniature Poodle,98119,,1.0,0.5,1.0,
417,American Cocker Spaniel,June 05 2018,214056,Cooper,Dog,,98125,,1.0,0.5,1.0,
418,American Cocker Spaniel,July 31 2018,729958,Charlie,Dog,,98126,,1.0,0.5,1.0,
419,American Cocker Spaniel,August 30 2018,729774,Cooper,Dog,,98119,,1.0,0.5,1.0,
420,American Cocker Spaniel,August 30 2018,8000485,Poppy,Dog,Miniature Poodle,98112,,1.0,0.5,1.0,
421,American Cocker Spaniel,February 24 2018,74889,Mitzi,Dog,Miniature Poodle,98118,,1.0,0.5,1.0,
422,American Cocker Spaniel,October 15 2018,834624,Chewy,Dog,Standard Poodle,98103,,1.0,0.5,1.0,
423,American Cocker Spaniel,June 22 2018,S130672,Jon Jon,Dog,Miniature Poodle,98117,,1.0,0.5,1.0,
424,American Cocker Spaniel,March 06 2018,S141302,Bruno,Dog,,98115,,1.0,0.5,1.0,
425,American Cocker Spaniel,September 21 2018,8001163,Ollie,Dog,Miniature Poodle,98115,,1.0,0.5,1.0,
426,American Cocker Spaniel,September 25 2018,S135954,Bilbo,Dog,,98116,,1.0,0.5,1.0,
427,American Cocker Spaniel,April 02 2018,134595,Chloe,Dog,,98125,,1.0,0.5,1.0,
428,American Cocker Spaniel,August 07 2018,282715,Ally,Dog,,98199,,1.0,0.5,1.0,
429,American Cocker Spaniel,April 28 2018,215485,Cooper,Dog,Miniature Poodle,98105,,1.0,0.5,1.0,
430,American Cocker Spaniel,May 22 2018,S144018,Buddy,Dog,Miniature Poodle,98106,,1.0,0.5,1.0,
431,American Cocker Spaniel,April 17 2018,S104560,Ginger,Dog,Miniature Poodle,98199,,1.0,0.5,1.0,
432,American Cocker Spaniel,March 27 2018,S141884,Phinney,Dog,,98107,,1.0,0.5,1.0,
433,American Cocker Spaniel,February 20 2018,435425,Shadow,Dog,,98199,,1.0,0.5,1.0,
434,American Cocker Spaniel,July 06 2018,S145638,Bailey,Dog,Miniature Poodle,98117,,1.0,0.5,1.0,
435,American Cocker Spaniel,July 21 2018,S146607,Annie,Dog,Miniature Poodle,98116,,1.0,0.5,1.0,
436,American Cocker Spaniel,July 24 2018,S147316,Thunder,Dog,Australian Shepherd,98105,,1.0,0.5,1.0,
437,American Cocker Spaniel,February 13 2018,S111477,Bailey,Dog,,98119,,1.0,0.5,1.0,
438,American Cocker Spaniel,October 09 2018,831616,Jason,Dog,,98199,,1.0,0.5,1.0,
439,American Cocker Spaniel,March 23 2018,S140950,Stella,Dog,Miniature Poodle,98109,,1.0,0.5,1.0,
440,American Cocker Spaniel,May 01 2018,217708,Corky,Dog,,98109,,1.0,0.5,1.0,
441,American Cocker Spaniel,April 18 2018,216450,Abby,Dog,Miniature Poodle,98115,,1.0,0.5,1.0,
442,American Cocker Spaniel,April 02 2018,134591,Char,Dog,,98125,,1.0,0.5,1.0,
443,American Cocker Spaniel,October 08 2018,S137350,Ripley,Dog,Golden Retriever,98109,,1.0,0.5,1.0,
444,American Cocker Spaniel,February 26 2018,83665,Jojy,Dog,Toy Poodle,98109,,1.0,0.5,1.0,
445,American Cocker Spaniel,February 24 2018,956414,Dobby,Dog,,98115,,1.0,0.5,1.0,
446,American Cocker Spaniel,January 18 2018,S139646,Willie,Dog,,98116,,1.0,0.5,1.0,
447,American Cocker Spaniel,March 29 2018,S113850,Jake,Dog,,98116,,1.0,0.5,1.0,
448,American Cocker Spaniel,October 09 2018,8001701,Milo,Dog,Miniature Poodle,98133,,1.0,0.5,1.0,
449,American Cocker Spaniel,June 14 2018,340740,Kali,Dog,Miniature Poodle,98117,,1.0,0.5,1.0,
450,American Cocker Spaniel,January 30 2018,S109962,Guinness,Dog,,98136,,1.0,0.5,1.0,
451,American Cocker Spaniel,January 22 2018,26785,Joe Cocker,Dog,,98133,,1.0,0.5,1.0,
452,American Cocker Spaniel,July 02 2018,S145510,Gus,Dog,Toy Poodle,98115,,1.0,0.5,1.0,
453,American Cocker Spaniel,September 11 2018,725052,Coco,Dog,,98125,,1.0,0.5,1.0,
454,American Cocker Spaniel,March 26 2018,S141815,R2D2,Dog,,98125,,1.0,0.5,1.0,
455,American Cocker Spaniel,April 06 2018,S110891,Buffy,Dog,Miniature Poodle,98133,,1.0,0.5,1.0,
456,American Cocker Spaniel,September 21 2018,556598,Happy,Dog,,98122,,1.0,0.5,1.0,
457,American Cocker Spaniel,June 25 2018,S131737,Polly,Dog,Miniature Poodle,98109,,1.0,0.5,1.0,
458,American Cocker Spaniel,July 19 2018,727898,Clouseau,Dog,Miniature Poodle,98116,,1.0,0.5,1.0,
459,American Cocker Spaniel,April 03 2018,S128324,Codi,Dog,Miniature Poodle,98121,,1.0,0.5,1.0,
460,American Cocker Spaniel,January 18 2018,S106630,Willie,Dog,,98116,,1.0,0.5,1.0,
461,American Cocker Spaniel,June 25 2018,S143698,Princess,Dog,,98107,,1.0,0.5,1.0,
462,American Cocker Spaniel,September 05 2018,722819,Sophie,Dog,,98116,,1.0,0.5,1.0,
463,American Cocker Spaniel,January 25 2018,S111284,Jack,Dog,,98136,,1.0,0.5,1.0,
464,American Cocker Spaniel,July 06 2018,351680,Max,Dog,Miniature Poodle,98146,,1.0,0.5,1.0,
465,American Cocker Spaniel,March 30 2018,136764,Masti,Dog,Miniature Poodle,98121,,1.0,0.5,1.0,
466,American English Coonhound,November 04 2018,S121884,Layla Green,Dog,,98103,,,,,
467,American English Coonhound,February 06 2018,S140379,Elsie Brulla-Wolfe,Dog,,98115,,,,,
468,American English Coonhound,September 24 2018,8001228,Apollo,Dog,,98116,,,,,
469,American Eskimo,October 20 2018,726591,Frankie,Dog,,98117,,,,,
470,American Eskimo,November 17 2018,S123182,Tracker,Dog,,98177,,,,,
471,American Eskimo,November 28 2018,575418,Icy,Dog,,98106,,,,,
472,American Eskimo,November 17 2018,S116047,Riley,Dog,,98199,,,,,
473,American Eskimo,December 17 2018,8003903,Mitsu,Dog,Miniature Poodle,98122,,,,,
474,American Eskimo,October 23 2018,S128873,Remy,Dog,Standard Poodle,98105,,,,,
475,American Eskimo,February 17 2018,S110038,Olive,Dog,Miniature Poodle,98103,,,,,
476,American Eskimo,February 22 2018,S102707,Yancy,Dog,Miniature Poodle,98107,,,,,
477,American Eskimo,March 27 2018,138098,Coconut,Dog,,98109,,,,,
478,American Eskimo,May 19 2018,S143490,Ollie,Dog,Alaskan Klee Kai,98115,,,,,
479,American Eskimo,January 16 2018,S139630,Otto,Dog,,98122,,,,,
480,American Eskimo,June 12 2018,357951,Joey,Dog,,98104,,,,,
481,American Eskimo,March 30 2018,139493,Lily,Dog,Miniature Poodle,98126,,,,,
482,American Eskimo,March 30 2018,S142008,Hawks Champion,Dog,,98146,,,,,
483,American Eskimo,September 12 2018,8000875,Riley,Dog,,98104,,,,,
484,American Eskimo,May 27 2018,279215,Oliver,Dog,,98115,,,,,
485,American Eskimo,March 22 2018,141243,Nala,Dog,,98107,,,,,
486,American Eskimo,June 26 2018,25884,Aurora,Dog,,98107,,,,,
487,American Eskimo,May 17 2018,S143807,Reggie,Dog,,98101,,,,,
488,American Eskimo,August 12 2018,445338,Tabitha,Dog,,98109,,,,,
489,American Eskimo,March 19 2018,S141643,Chloe,Dog,Australian Terrier,98115,,,,,
490,American Eskimo,June 13 2018,358024,Dash,Dog,Papillon,98107,,,,,
491,American Eskimo,June 28 2018,S131825,Rosie,Dog,,98103,,,,,
492,American Eskimo,August 08 2018,S119470,Kiki,Dog,,98116,,,,,
493,American Eskimo,January 16 2018,S139533,Jasper,Dog,,98121,,,,,
494,American Eskimo,July 16 2018,S147030,Wilder,Dog,,98116,,,,,
495,American Eskimo,January 23 2018,S127453,Tasha,Dog,,98109,,,,,
496,American Eskimo,February 10 2018,S109988,Mimi,Dog,Lhasa Apso,98103,,,,,
497,American Eskimo,August 08 2018,S131830,Willow,Dog,Miniature Poodle,98117,,,,,
498,American Eskimo,March 19 2018,212475,Mike,Dog,,98126,,,,,
499,American Eskimo,September 27 2018,S146973,Smokey,Dog,,98126,,,,,
500,American Eskimo,April 10 2018,132153,Makena,Dog,,98103,,,,,
501,American Eskimo,April 04 2018,139008,Hilo,Dog,,98122,,,,,
502,American Eskimo,September 15 2018,727920,Oliver,Dog,Miniature Poodle,98115,,,,,
503,American Eskimo,February 20 2018,S111861,Oliver,Dog,Miniature Poodle,98109,,,,,
504,American Eskimo,October 17 2018,8001938,Echo,Dog,,98118,,,,,
505,American Eskimo,October 05 2018,8001544,Bianca,Dog,Pomeranian,98122,,,,,
506,American Eskimo,June 01 2018,S144312,Birthday,Dog,Pomeranian,98133,,,,,
507,American Eskimo,August 19 2018,582367,Yoshi,Dog,,98119,,,,,
508,American Eskimo,July 16 2018,441697,Tiberius,Dog,Miniature Poodle,98103,,,,,
509,American Eskimo,February 16 2018,S140785,Bailey Acosta,Dog,Miniature Poodle,98115,,,,,
510,American Eskimo,February 02 2018,729755,Shaemus,Dog,,98116,,,,,
511,American Eskimo,October 08 2018,831335,Gus,Dog,,98118,,,,,
512,American Eskimo,March 20 2018,137250,Logan,Dog,,98126,,,,,
513,American Eskimo,April 30 2018,140421,Sheba,Dog,,98119,,,,,
514,American Eskimo,January 23 2018,S105314,Boomer,Dog,,98119,,,,,
515,American Eskimo,April 12 2018,S142496,Oscar,Dog,Miniature Poodle,98117,,,,,
516,American Eskimo,September 25 2018,S120319,Darby,Dog,,98109,,,,,
517,American Eskimo,June 12 2018,359142,Fox,Dog,,98105,,,,,
518,American Foxhound,November 01 2018,S122680,Lulu,Dog,Treeing Walker Coonhound,98119,0.5,,,,
519,American Foxhound,November 27 2018,282178,Lisette,Dog,,98115,0.5,,,,
520,American Foxhound,May 02 2018,S143439,Truman,Dog,,98118,0.5,,,,
521,American Foxhound,January 16 2018,S126902,Oona,Dog,Treeing Walker Coonhound,98117,0.5,,,,
522,American Foxhound,September 30 2018,S121318,Leonard,Dog,Basset Hound,98103,0.5,,,,
523,American Foxhound,July 24 2018,S147318,Pedro,Dog,Australian Cattle Dog,98108,0.5,,,,
524,American Indian Dog,March 06 2018,S112035,Jet Pack,Dog,,98115,,,,,
525,American Indian Dog,June 08 2018,S144040,Coqueta,Dog,,98115,,,,,
526,American Pit Bull Terrier,November 20 2018,S111397,Impact,Dog,,98126,,,,,
527,American Pit Bull Terrier,December 16 2018,S138540,Eliott,Dog,Boxer,98106,,,,,
528,American Pit Bull Terrier,November 16 2018,904200,Coco,Dog,,98118,,,,,
529,American Pit Bull Terrier,November 26 2018,834841,Daisy,Dog,,98133,,,,,
530,American Pit Bull Terrier,October 27 2018,S139160,Sasha,Dog,Labrador Retriever,98144,,,,,
531,American Pit Bull Terrier,October 24 2018,S120871,Tum Tum,Dog,,98118,,,,,
532,American Pit Bull Terrier,October 19 2018,21434,Jasper,Dog,Labrador Retriever,98136,,,,,
533,American Pit Bull Terrier,November 29 2018,904669,Maya,Dog,,98125,,,,,
534,American Pit Bull Terrier,November 09 2018,S146549,Calhoun,Dog,,98126,,,,,
535,American Pit Bull Terrier,December 05 2018,8003526,Rizzo,Dog,Pointer,98115,,,,,
536,American Pit Bull Terrier,December 18 2018,S117953,Rexx,Dog,Bullmastiff,98106,,,,,
537,American Pit Bull Terrier,November 23 2018,903430,Cali,Dog,,98108,,,,,
538,American Pit Bull Terrier,October 21 2018,721799,Duke,Dog,Chinese Shar-Pei,98155,,,,,
539,American Pit Bull Terrier,October 21 2018,828225,Lucy,Dog,,,,,,,
540,American Pit Bull Terrier,December 31 2018,S109219,Nala,Dog,,98133,,,,,
541,American Pit Bull Terrier,November 07 2018,8002535,Henry,Dog,Labrador Retriever,98121,,,,,
542,American Pit Bull Terrier,November 30 2018,S122965,Sugar,Dog,,98119,,,,,
543,American Pit Bull Terrier,November 10 2018,728224,Simone,Dog,,98122,,,,,
544,American Pit Bull Terrier,November 16 2018,829719,Maddy,Dog,,98146,,,,,
545,American Pit Bull Terrier,November 11 2018,902592,Ryder,Dog,,98177,,,,,
546,American Pit Bull Terrier,November 21 2018,8003087,Otti,Dog,,98117,,,,,
547,American Pit Bull Terrier,October 22 2018,728275,Stanley,Dog,,98119,,,,,
548,American Pit Bull Terrier,December 26 2018,29709,Simba,Dog,,98106,,,,,
549,American Pit Bull Terrier,October 22 2018,S140034,Lewis,Dog,,98136,,,,,
550,American Pit Bull Terrier,October 20 2018,S123655,Brandy,Dog,,98126,,,,,
551,American Pit Bull Terrier,October 25 2018,S124903,Teddy,Dog,Chinese Shar-Pei,98122,,,,,
552,American Pit Bull Terrier,December 08 2018,8003602,Shelby,Dog,,98199,,,,,
553,American Pit Bull Terrier,November 30 2018,S137021,Blueberry,Dog,Boston Terrier,98103,,,,,
554,American Pit Bull Terrier,January 09 2018,S139408,Nala,Dog,,98106,,,,,
555,American Pit Bull Terrier,October 23 2018,S135647,Atticus,Dog,,98107,,,,,
556,American Pit Bull Terrier,November 14 2018,8002727,Chopper,Dog,,98118,,,,,
557,American Pit Bull Terrier,November 14 2018,S124462,Velma,Dog,,98126,,,,,
